FullPath,CaseId,CaseName,CollectionName,OriginalFolder,OriginalName,NewFolder,NewName,Rarity,ItemId,Category,MatchedBy,Verified,Confidence,Rationale,Action,CopiedFrom,Resized
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\MP7 Teal Blossom.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,MP7 Teal Blossom.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-010--mp7-teal-blossom.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\MP9 Wild Lily.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,MP9 Wild Lily.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-011--mp9-wild-lily.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\P90 Sunset Lily.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,P90 Sunset Lily.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-012--p90-sunset-lily.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\PP-Bizon Seabird.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,PP-Bizon Seabird.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-013--pp-bizon-seabird.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\SSG 08 Sea Calico.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,SSG 08 Sea Calico.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-015--ssg-08-sea-calico.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\Sawed-Off Jungle Thicket.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,Sawed-Off Jungle Thicket.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-014--sawed-off-jungle-thicket.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\Tec-9 Rust Leaf.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,Tec-9 Rust Leaf.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-016--tec-9-rust-leaf.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\UMP-45 Day Lily.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,UMP-45 Day Lily.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-017--ump-45-day-lily.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection\XM1014 Banana Leaf.png,None,None,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection,XM1014 Banana Leaf.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-St.-Marc-Collection_remove,remove-018--xm1014-banana-leaf.png,None,None,None,None,False,0,No match (folder: none),remove,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\AK-47 Steel Delta.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,AK-47 Steel Delta.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--mil-spec-grade--ak-47-steel-delta.png,Mil-Spec Grade,ak-47-steel-delta,rifle,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\AUG Snake Pit.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,AUG Snake Pit.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--consumer-grade--aug-snake-pit.png,Consumer Grade,aug-snake-pit,rifle,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\AWP Black Nile.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,AWP Black Nile.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--mil-spec-grade--awp-black-nile.png,Mil-Spec Grade,awp-black-nile,weapon,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\FAMAS Waters of Nephthys.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,FAMAS Waters of Nephthys.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--classified--famas-waters-of-nephthys.png,Classified,famas-waters-of-nephthys,rifle,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\Glock-18 Ramese's Reach.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,Glock-18 Ramese's Reach.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--restricted--glock-18-rameses-reach.png,Restricted,glock-18-rameses-reach,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\M249 Submerged.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,M249 Submerged.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--consumer-grade--m249-submerged.png,Consumer Grade,m249-submerged,machinegun,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\M4A1-S Mud-Spec.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,M4A1-S Mud-Spec.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--industrial-grade--m4a1-s-mud-spec.png,Industrial Grade,m4a1-s-mud-spec,rifle,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\M4A4 Eye of Horus.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,M4A4 Eye of Horus.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--covert--m4a4-eye-of-horus.png,Covert,m4a4-eye-of-horus,rifle,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\MAC-10 Echoing Sands.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,MAC-10 Echoing Sands.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--industrial-grade--mac-10-echoing-sands.png,Industrial Grade,mac-10-echoing-sands,smg,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\MAG-7 Copper Coated.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,MAG-7 Copper Coated.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--mil-spec-grade--mag-7-copper-coated.png,Mil-Spec Grade,mag-7-copper-coated,shotgun,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\MP7 Sunbaked.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,MP7 Sunbaked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--consumer-grade--mp7-sunbaked.png,Consumer Grade,mp7-sunbaked,smg,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\Nova Sobek's Bite.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,Nova Sobek's Bite.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--restricted--nova-sobeks-bite.png,Restricted,nova-sobeks-bite,shotgun,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\P250 Apep's Curse.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,P250 Apep's Curse.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--classified--p250-apeps-curse.png,Classified,p250-apeps-curse,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\P90 ScaraB Rush.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,P90 ScaraB Rush.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--restricted--p90-scarab-rush.png,Restricted,p90-scarab-rush,smg,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\R8 Revolver Inlay.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,R8 Revolver Inlay.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--consumer-grade--r8-revolver-inlay.png,Consumer Grade,r8-revolver-inlay,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\SSG 08 Azure Glyph.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,SSG 08 Azure Glyph.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--industrial-grade--ssg-08-azure-glyph.png,Industrial Grade,ssg-08-azure-glyph,weapon,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\Tec-9 Mummy's Rot.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,Tec-9 Mummy's Rot.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--mil-spec-grade--tec-9-mummys-rot.png,Mil-Spec Grade,tec-9-mummys-rot,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\USP-S Desert Tactical.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,USP-S Desert Tactical.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--industrial-grade--usp-s-desert-tactical.png,Industrial Grade,usp-s-desert-tactical,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons\XM1014 Hieroglyph.png,anubis-collection-package,Anubis Collection Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,XM1014 Hieroglyph.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Anubis-Collection-Package\Weapons,anubis-collection-package--consumer-grade--xm1014-hieroglyph.png,Consumer Grade,xm1014-hieroglyph,shotgun,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Blue Steel.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-blue-steel.png,rare-special,bayonet-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Boreal Forest.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-boreal-forest.png,rare-special,bayonet-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Case Hardened.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-case-hardened.png,rare-special,bayonet-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Crimson Web.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-crimson-web.png,rare-special,bayonet-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Fade.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-fade.png,rare-special,bayonet-fade,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Forest DDPAT.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Forest DDPAT.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-forest-ddpat.png,rare-special,bayonet-forest-ddpat,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Night.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-night.png,rare-special,bayonet-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Safari Mesh.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-safari-mesh.png,rare-special,bayonet-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Scorched.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-scorched.png,rare-special,bayonet-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Slaughter.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Slaughter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-slaughter.png,rare-special,bayonet-slaughter,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Stained.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Stained.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-stained.png,rare-special,bayonet-stained,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet Urban Masked.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet Urban Masked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-urban-masked.png,rare-special,bayonet-urban-masked,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Bayonet ★.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Bayonet ★.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--bayonet-vanilla.png,rare-special,bayonet-vanilla,knife,exact_displayName,True,98,Matched via exact_displayName (98%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Blue Steel.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-blue-steel.png,rare-special,flip-knife-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Boreal Forest.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-boreal-forest.png,rare-special,flip-knife-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Case Hardened.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-case-hardened.png,rare-special,flip-knife-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Crimson Web.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-crimson-web.png,rare-special,flip-knife-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Fade.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-fade.png,rare-special,flip-knife-fade,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Forest DDPAT.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Forest DDPAT.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-forest-ddpat.png,rare-special,flip-knife-forest-ddpat,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Night.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-night.png,rare-special,flip-knife-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Safari Mesh.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-safari-mesh.png,rare-special,flip-knife-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives\Flip Knife Scorched.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,Flip Knife Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--flip-knife-scorched.png,rare-special,flip-knife-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
