SourcePath,Filename,TypeFolder,BaseName,Weapon,Skin,Category,Quality,Dimensions,Variation,IsIcon
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Storm-Camo-001.png,MAC-10-Storm-Camo-001.png,MAC-10,mac-10-storm-camo,mac-10,storm-camo,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Storm-Camo-002.png,MAC-10-Storm-Camo-002.png,MAC-10,mac-10-storm-camo,mac-10,storm-camo,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Surfwood.png,MAC-10-Surfwood.png,MAC-10,mac-10-surfwood,mac-10,surfwood,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Surfwood-001.png,MAC-10-Surfwood-001.png,MAC-10,mac-10-surfwood,mac-10,surfwood,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Surfwood-002.png,MAC-10-Surfwood-002.png,MAC-10,mac-10-surfwood,mac-10,surfwood,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Surfwood-003.png,MAC-10-Surfwood-003.png,MAC-10,mac-10-surfwood,mac-10,surfwood,weapon,3154560,1920x1643,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Tornado-001.png,MAC-10-Tornado-001.png,MAC-10,mac-10-tornado,mac-10,tornado,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Tornado-003.png,MAC-10-Tornado-003.png,MAC-10,mac-10-tornado,mac-10,tornado,weapon,3154560,1920x1643,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Tornado-002.png,MAC-10-Tornado-002.png,MAC-10,mac-10-tornado,mac-10,tornado,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAC-10/MAC-10-Tornado.png,MAC-10-Tornado.png,MAC-10,mac-10-tornado,mac-10,tornado,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Carbon-Fiber-001.png,MAG-7-Carbon-Fiber-001.png,MAG-7,mag-7-carbon-fiber,mag-7,carbon-fiber,weapon,1593600,1920x830,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Carbon-Fiber.png,MAG-7-Carbon-Fiber.png,MAG-7,mag-7-carbon-fiber,mag-7,carbon-fiber,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Chainmail-002.png,MAG-7-Chainmail-002.png,MAG-7,mag-7-chainmail,mag-7,chainmail,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Chainmail.png,MAG-7-Chainmail.png,MAG-7,mag-7-chainmail,mag-7,chainmail,weapon,1593600,1920x830,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Chainmail-001.png,MAG-7-Chainmail-001.png,MAG-7,mag-7-chainmail,mag-7,chainmail,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Cinquedea-001.png,MAG-7-Cinquedea-001.png,MAG-7,mag-7-cinquedea,mag-7,cinquedea,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Cinquedea-003.png,MAG-7-Cinquedea-003.png,MAG-7,mag-7-cinquedea,mag-7,cinquedea,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Cinquedea-002.png,MAG-7-Cinquedea-002.png,MAG-7,mag-7-cinquedea,mag-7,cinquedea,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Cinquedea.png,MAG-7-Cinquedea.png,MAG-7,mag-7-cinquedea,mag-7,cinquedea,weapon,1593600,1920x830,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Copper-Oxide-002.png,MAG-7-Copper-Oxide-002.png,MAG-7,mag-7-copper-oxide,mag-7,copper-oxide,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Copper-Oxide-001.png,MAG-7-Copper-Oxide-001.png,MAG-7,mag-7-copper-oxide,mag-7,copper-oxide,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Copper-Oxide.png,MAG-7-Copper-Oxide.png,MAG-7,mag-7-copper-oxide,mag-7,copper-oxide,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Counter-Terrace-001.png,MAG-7-Counter-Terrace-001.png,MAG-7,mag-7-counter-terrace,mag-7,counter-terrace,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Counter-Terrace-003.png,MAG-7-Counter-Terrace-003.png,MAG-7,mag-7-counter-terrace,mag-7,counter-terrace,weapon,1641600,1920x855,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Counter-Terrace-002.png,MAG-7-Counter-Terrace-002.png,MAG-7,mag-7-counter-terrace,mag-7,counter-terrace,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Counter-Terrace.png,MAG-7-Counter-Terrace.png,MAG-7,mag-7-counter-terrace,mag-7,counter-terrace,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Hazard.png,MAG-7-Hazard.png,MAG-7,mag-7-hazard,mag-7,hazard,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Hazard-001.png,MAG-7-Hazard-001.png,MAG-7,mag-7-hazard,mag-7,hazard,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Hazard-002.png,MAG-7-Hazard-002.png,MAG-7,mag-7-hazard,mag-7,hazard,weapon,1641600,1920x855,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Hazard-003.png,MAG-7-Hazard-003.png,MAG-7,mag-7-hazard,mag-7,hazard,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Seabird.png,MAG-7-Seabird.png,MAG-7,mag-7-seabird,mag-7,seabird,weapon,1641600,1920x855,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Seabird-001.png,MAG-7-Seabird-001.png,MAG-7,mag-7-seabird,mag-7,seabird,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Seabird-003.png,MAG-7-Seabird-003.png,MAG-7,mag-7-seabird,mag-7,seabird,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Seabird-002.png,MAG-7-Seabird-002.png,MAG-7,mag-7-seabird,mag-7,seabird,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-SWAG-7.png,MAG-7-SWAG-7.png,MAG-7,mag-7-swag,mag-7,swag,weapon,196608,512x384,07,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Wildwood-002.png,MAG-7-Wildwood-002.png,MAG-7,mag-7-wildwood,mag-7,wildwood,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Wildwood-001.png,MAG-7-Wildwood-001.png,MAG-7,mag-7-wildwood,mag-7,wildwood,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MAG-7/MAG-7-Wildwood.png,MAG-7-Wildwood.png,MAG-7,mag-7-wildwood,mag-7,wildwood,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Autumn-Twilly-003.png,MP5-SD-Autumn-Twilly-003.png,MP5-SD,mp5-sd-autumn-twilly,mp5-sd,autumn-twilly,weapon,1512960,1920x788,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Autumn-Twilly-002.png,MP5-SD-Autumn-Twilly-002.png,MP5-SD,mp5-sd-autumn-twilly,mp5-sd,autumn-twilly,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Autumn-Twilly-001.png,MP5-SD-Autumn-Twilly-001.png,MP5-SD,mp5-sd-autumn-twilly,mp5-sd,autumn-twilly,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Autumn-Twilly.png,MP5-SD-Autumn-Twilly.png,MP5-SD,mp5-sd-autumn-twilly,mp5-sd,autumn-twilly,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Bamboo-Garden-002.png,MP5-SD-Bamboo-Garden-002.png,MP5-SD,mp5-sd-bamboo-garden,mp5-sd,bamboo-garden,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Bamboo-Garden-003.png,MP5-SD-Bamboo-Garden-003.png,MP5-SD,mp5-sd-bamboo-garden,mp5-sd,bamboo-garden,weapon,1576320,1920x821,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Bamboo-Garden-001.png,MP5-SD-Bamboo-Garden-001.png,MP5-SD,mp5-sd-bamboo-garden,mp5-sd,bamboo-garden,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Bamboo-Garden.png,MP5-SD-Bamboo-Garden.png,MP5-SD,mp5-sd-bamboo-garden,mp5-sd,bamboo-garden,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Gold-Leaf.png,MP5-SD-Gold-Leaf.png,MP5-SD,mp5-sd-gold-leaf,mp5-sd,gold-leaf,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Gold-Leaf-001.png,MP5-SD-Gold-Leaf-001.png,MP5-SD,mp5-sd-gold-leaf,mp5-sd,gold-leaf,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Gold-Leaf-002.png,MP5-SD-Gold-Leaf-002.png,MP5-SD,mp5-sd-gold-leaf,mp5-sd,gold-leaf,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Lab-Rats.png,MP5-SD-Lab-Rats.png,MP5-SD,mp5-sd-lab-rats,mp5-sd,lab-rats,weapon,1576320,1920x821,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Lime-Hex.png,MP5-SD-Lime-Hex.png,MP5-SD,mp5-sd-lime-hex,mp5-sd,lime-hex,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Lime-Hex-001.png,MP5-SD-Lime-Hex-001.png,MP5-SD,mp5-sd-lime-hex,mp5-sd,lime-hex,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Lime-Hex-002.png,MP5-SD-Lime-Hex-002.png,MP5-SD,mp5-sd-lime-hex,mp5-sd,lime-hex,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Nitro-004.png,MP5-SD-Nitro-004.png,MP5-SD,mp5-sd-nitro,mp5-sd,nitro,weapon,1576320,1920x821,004,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Nitro-001.png,MP5-SD-Nitro-001.png,MP5-SD,mp5-sd-nitro,mp5-sd,nitro,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Nitro.png,MP5-SD-Nitro.png,MP5-SD,mp5-sd-nitro,mp5-sd,nitro,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Nitro-002.png,MP5-SD-Nitro-002.png,MP5-SD,mp5-sd-nitro,mp5-sd,nitro,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Nitro-003.png,MP5-SD-Nitro-003.png,MP5-SD,mp5-sd-nitro,mp5-sd,nitro,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Savannah-Halftone-001.png,MP5-SD-Savannah-Halftone-001.png,MP5-SD,mp5-sd-savannah-halftone,mp5-sd,savannah-halftone,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP5-SD/MP5-SD-Savannah-Halftone.png,MP5-SD-Savannah-Halftone.png,MP5-SD,mp5-sd-savannah-halftone,mp5-sd,savannah-halftone,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Asterion-001.png,MP7-Asterion-001.png,MP7,mp7-asterion,mp7,asterion,weapon,2649600,1920x1380,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Asterion-002.png,MP7-Asterion-002.png,MP7,mp7-asterion,mp7,asterion,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Asterion-003.png,MP7-Asterion-003.png,MP7,mp7-asterion,mp7,asterion,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Asterion.png,MP7-Asterion.png,MP7,mp7-asterion,mp7,asterion,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Astrolabe-001.png,MP7-Astrolabe-001.png,MP7,mp7-astrolabe,mp7,astrolabe,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Astrolabe.png,MP7-Astrolabe.png,MP7,mp7-astrolabe,mp7,astrolabe,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Astrolabe-002.png,MP7-Astrolabe-002.png,MP7,mp7-astrolabe,mp7,astrolabe,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Forest-DDPAT.png,MP7-Forest-DDPAT.png,MP7,mp7-forest-ddpat,mp7,forest-ddpat,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Forest-DDPAT-002.png,MP7-Forest-DDPAT-002.png,MP7,mp7-forest-ddpat,mp7,forest-ddpat,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Forest-DDPAT-003.png,MP7-Forest-DDPAT-003.png,MP7,mp7-forest-ddpat,mp7,forest-ddpat,weapon,2649600,1920x1380,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Forest-DDPAT-001.png,MP7-Forest-DDPAT-001.png,MP7,mp7-forest-ddpat,mp7,forest-ddpat,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Full-Stop-003.png,MP7-Full-Stop-003.png,MP7,mp7-full-stop,mp7,full-stop,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Full-Stop-002.png,MP7-Full-Stop-002.png,MP7,mp7-full-stop,mp7,full-stop,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Full-Stop.png,MP7-Full-Stop.png,MP7,mp7-full-stop,mp7,full-stop,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Full-Stop-001.png,MP7-Full-Stop-001.png,MP7,mp7-full-stop,mp7,full-stop,weapon,2649600,1920x1380,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Groundwater.png,MP7-Groundwater.png,MP7,mp7-groundwater,mp7,groundwater,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Groundwater-001.png,MP7-Groundwater-001.png,MP7,mp7-groundwater,mp7,groundwater,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Groundwater-003.png,MP7-Groundwater-003.png,MP7,mp7-groundwater,mp7,groundwater,weapon,2649600,1920x1380,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Groundwater-002.png,MP7-Groundwater-002.png,MP7,mp7-groundwater,mp7,groundwater,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Olive-Plaid-001.png,MP7-Olive-Plaid-001.png,MP7,mp7-olive-plaid,mp7,olive-plaid,weapon,2649600,1920x1380,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Olive-Plaid-003.png,MP7-Olive-Plaid-003.png,MP7,mp7-olive-plaid,mp7,olive-plaid,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Olive-Plaid-002.png,MP7-Olive-Plaid-002.png,MP7,mp7-olive-plaid,mp7,olive-plaid,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Olive-Plaid.png,MP7-Olive-Plaid.png,MP7,mp7-olive-plaid,mp7,olive-plaid,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Scorched-003.png,MP7-Scorched-003.png,MP7,mp7-scorched,mp7,scorched,weapon,2649600,1920x1380,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Scorched-002.png,MP7-Scorched-002.png,MP7,mp7-scorched,mp7,scorched,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Scorched-001.png,MP7-Scorched-001.png,MP7,mp7-scorched,mp7,scorched,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Scorched.png,MP7-Scorched.png,MP7,mp7-scorched,mp7,scorched,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Short-Ochre-002.png,MP7-Short-Ochre-002.png,MP7,mp7-short-ochre,mp7,short-ochre,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Short-Ochre-001.png,MP7-Short-Ochre-001.png,MP7,mp7-short-ochre,mp7,short-ochre,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Short-Ochre.png,MP7-Short-Ochre.png,MP7,mp7-short-ochre,mp7,short-ochre,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Teal-Blossom-001.png,MP7-Teal-Blossom-001.png,MP7,mp7-teal-blossom,mp7,teal-blossom,weapon,2649600,1920x1380,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Teal-Blossom-003.png,MP7-Teal-Blossom-003.png,MP7,mp7-teal-blossom,mp7,teal-blossom,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Teal-Blossom-002.png,MP7-Teal-Blossom-002.png,MP7,mp7-teal-blossom,mp7,teal-blossom,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Teal-Blossom.png,MP7-Teal-Blossom.png,MP7,mp7-teal-blossom,mp7,teal-blossom,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Vault-Heist.png,MP7-Vault-Heist.png,MP7,mp7-vault-heist,mp7,vault-heist,weapon,2649600,1920x1380,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Vault-Heist-002.png,MP7-Vault-Heist-002.png,MP7,mp7-vault-heist,mp7,vault-heist,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Vault-Heist-003.png,MP7-Vault-Heist-003.png,MP7,mp7-vault-heist,mp7,vault-heist,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Vault-Heist-001.png,MP7-Vault-Heist-001.png,MP7,mp7-vault-heist,mp7,vault-heist,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Whiteout-001.png,MP7-Whiteout-001.png,MP7,mp7-whiteout,mp7,whiteout,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Whiteout.png,MP7-Whiteout.png,MP7,mp7-whiteout,mp7,whiteout,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Whiteout-002.png,MP7-Whiteout-002.png,MP7,mp7-whiteout,mp7,whiteout,weapon,2649600,1920x1380,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP7/MP7-Whiteout-003.png,MP7-Whiteout-003.png,MP7,mp7-whiteout,mp7,whiteout,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Arctic-Tri-Tone-002.png,MP9-Arctic-Tri-Tone-002.png,MP9,mp9-arctic-tri-tone,mp9,arctic-tri-tone,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Arctic-Tri-Tone-001.png,MP9-Arctic-Tri-Tone-001.png,MP9,mp9-arctic-tri-tone,mp9,arctic-tri-tone,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Arctic-Tri-Tone.png,MP9-Arctic-Tri-Tone.png,MP9,mp9-arctic-tri-tone,mp9,arctic-tri-tone,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Army-Sheen.png,MP9-Army-Sheen.png,MP9,mp9-army-sheen,mp9,army-sheen,weapon,1847040,1920x962,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Army-Sheen-002.png,MP9-Army-Sheen-002.png,MP9,mp9-army-sheen,mp9,army-sheen,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Army-Sheen-001.png,MP9-Army-Sheen-001.png,MP9,mp9-army-sheen,mp9,army-sheen,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Buff-Blue.png,MP9-Buff-Blue.png,MP9,mp9-buff-blue,mp9,buff-blue,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Buff-Blue-001.png,MP9-Buff-Blue-001.png,MP9,mp9-buff-blue,mp9,buff-blue,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Buff-Blue-002.png,MP9-Buff-Blue-002.png,MP9,mp9-buff-blue,mp9,buff-blue,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Bulldozer-001.png,MP9-Bulldozer-001.png,MP9,mp9-bulldozer,mp9,bulldozer,weapon,1847040,1920x962,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Bulldozer-002.png,MP9-Bulldozer-002.png,MP9,mp9-bulldozer,mp9,bulldozer,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Bulldozer-003.png,MP9-Bulldozer-003.png,MP9,mp9-bulldozer,mp9,bulldozer,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Bulldozer.png,MP9-Bulldozer.png,MP9,mp9-bulldozer,mp9,bulldozer,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Cobalt-Paisley.png,MP9-Cobalt-Paisley.png,MP9,mp9-cobalt-paisley,mp9,cobalt-paisley,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Cobalt-Paisley-002.png,MP9-Cobalt-Paisley-002.png,MP9,mp9-cobalt-paisley,mp9,cobalt-paisley,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Cobalt-Paisley-001.png,MP9-Cobalt-Paisley-001.png,MP9,mp9-cobalt-paisley,mp9,cobalt-paisley,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Dry-Season-001.png,MP9-Dry-Season-001.png,MP9,mp9-dry-season,mp9,dry-season,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Dry-Season-003.png,MP9-Dry-Season-003.png,MP9,mp9-dry-season,mp9,dry-season,weapon,196608,512x384,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Dry-Season-002.png,MP9-Dry-Season-002.png,MP9,mp9-dry-season,mp9,dry-season,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Dry-Season.png,MP9-Dry-Season.png,MP9,mp9-dry-season,mp9,dry-season,weapon,1847040,1920x962,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Green-Plaid-001.png,MP9-Green-Plaid-001.png,MP9,mp9-green-plaid,mp9,green-plaid,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Green-Plaid-002.png,MP9-Green-Plaid-002.png,MP9,mp9-green-plaid,mp9,green-plaid,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Green-Plaid-003.png,MP9-Green-Plaid-003.png,MP9,mp9-green-plaid,mp9,green-plaid,weapon,1847040,1920x962,003,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Green-Plaid.png,MP9-Green-Plaid.png,MP9,mp9-green-plaid,mp9,green-plaid,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Multi-Terrain.png,MP9-Multi-Terrain.png,MP9,mp9-multi-terrain,mp9,multi-terrain,weapon,196608,512x384,,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Multi-Terrain-001.png,MP9-Multi-Terrain-001.png,MP9,mp9-multi-terrain,mp9,multi-terrain,weapon,196608,512x384,001,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Multi-Terrain-002.png,MP9-Multi-Terrain-002.png,MP9,mp9-multi-terrain,mp9,multi-terrain,weapon,196608,512x384,002,No
/Users/nike/Github/TCSGO/Assets/Global/Weapons/MP9/MP9-Pandoras-Box-002.png,MP9-Pandoras-Box-002.png,MP9,mp9-pandoras-box,mp9,pandoras-box,weapon,196608,512x384,002,No
